2024-05-08 08:21:35,361 INFO  Logger.cs: 70 - 
2024-05-08 08:59:36,720 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:21:22,045 INFO  SwAddin.cs: 294 - Assembly export called for file IRON-X PRO TESR THESIS
2024-05-08 09:21:23,408 INFO  SwAddin.cs: 313 - Saving assembly
2024-05-08 09:21:25,715 INFO  SwAddin.cs: 316 - Opening property manager
2024-05-08 09:21:25,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IRON-X PRO TESR THESIS
2024-05-08 09:21:25,717 INFO  ExportHelperExtension.cs: 1136 - Found 356 in IRON-X PRO TESR THESIS
2024-05-08 09:21:25,718 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in IRON-X PRO TESR THESIS
2024-05-08 09:21:25,718 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-08 09:21:25,718 INFO  ExportHelperExtension.cs: 1160 - 121 components to check
2024-05-08 09:21:25,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-2
2024-05-08 09:21:25,719 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-2
2024-05-08 09:21:25,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-2
2024-05-08 09:21:25,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mecanum Wheel 1.2-2
2024-05-08 09:21:25,720 INFO  ExportHelperExtension.cs: 1136 - Found 117 in Mecanum Wheel 1.2-2
2024-05-08 09:21:25,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mecanum Wheel 1.2-2
2024-05-08 09:21:25,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Jetson nano-1
2024-05-08 09:21:25,721 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Jetson nano-1
2024-05-08 09:21:25,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Jetson nano-1
2024-05-08 09:21:25,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mecanum Wheel 1.2-1
2024-05-08 09:21:25,722 INFO  ExportHelperExtension.cs: 1136 - Found 117 in Mecanum Wheel 1.2-1
2024-05-08 09:21:25,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mecanum Wheel 1.2-1
2024-05-08 09:21:25,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from battery 12 v.-1
2024-05-08 09:21:25,723 INFO  ExportHelperExtension.cs: 1136 - Found 30 in battery 12 v.-1
2024-05-08 09:21:25,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in battery 12 v.-1
2024-05-08 09:21:25,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from realsense_assem-1
2024-05-08 09:21:25,724 INFO  ExportHelperExtension.cs: 1136 - Found 41 in realsense_assem-1
2024-05-08 09:21:25,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in realsense_assem-1
2024-05-08 09:21:25,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MPU_6050_IMU-1
2024-05-08 09:21:25,725 INFO  ExportHelperExtension.cs: 1136 - Found 49 in MPU_6050_IMU-1
2024-05-08 09:21:25,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MPU_6050_IMU-1
2024-05-08 09:21:25,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IRON-X PRO TESR THESIS
2024-05-08 09:21:25,726 INFO  ExportHelperExtension.cs: 1136 - Found 356 in IRON-X PRO TESR THESIS
2024-05-08 09:21:25,727 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in IRON-X PRO TESR THESIS
2024-05-08 09:21:25,727 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-08 09:21:25,728 INFO  ExportHelperExtension.cs: 1160 - 121 components to check
2024-05-08 09:21:25,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-2
2024-05-08 09:21:25,728 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-2
2024-05-08 09:21:25,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-2
2024-05-08 09:21:25,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mecanum Wheel 1.2-2
2024-05-08 09:21:25,729 INFO  ExportHelperExtension.cs: 1136 - Found 117 in Mecanum Wheel 1.2-2
2024-05-08 09:21:25,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mecanum Wheel 1.2-2
2024-05-08 09:21:25,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Jetson nano-1
2024-05-08 09:21:25,730 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Jetson nano-1
2024-05-08 09:21:25,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Jetson nano-1
2024-05-08 09:21:25,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mecanum Wheel 1.2-1
2024-05-08 09:21:25,732 INFO  ExportHelperExtension.cs: 1136 - Found 117 in Mecanum Wheel 1.2-1
2024-05-08 09:21:25,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mecanum Wheel 1.2-1
2024-05-08 09:21:25,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from battery 12 v.-1
2024-05-08 09:21:25,733 INFO  ExportHelperExtension.cs: 1136 - Found 30 in battery 12 v.-1
2024-05-08 09:21:25,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in battery 12 v.-1
2024-05-08 09:21:25,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from realsense_assem-1
2024-05-08 09:21:25,734 INFO  ExportHelperExtension.cs: 1136 - Found 41 in realsense_assem-1
2024-05-08 09:21:25,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in realsense_assem-1
2024-05-08 09:21:25,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MPU_6050_IMU-1
2024-05-08 09:21:25,735 INFO  ExportHelperExtension.cs: 1136 - Found 49 in MPU_6050_IMU-1
2024-05-08 09:21:25,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MPU_6050_IMU-1
2024-05-08 09:21:26,458 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-08 09:21:26,460 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-08 09:21:26,463 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-08 09:25:14,724 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:28:09,089 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:00,716 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:02,429 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:04,774 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:40,725 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:42,574 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:29:44,615 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:21,470 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:23,642 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:25,067 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:54,984 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:58,001 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:30:59,154 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:31:48,150 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:31:53,619 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:31:59,751 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:32:35,801 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:32:40,244 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:32:42,718 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:33:07,712 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:33:09,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:33:11,873 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:33:21,704 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-08 09:33:21,905 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-08 09:33:32,057 INFO  ExportHelperExtension.cs: 347 - Creating joint left_front_link
2024-05-08 09:33:34,935 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_front_link failed
2024-05-08 09:33:35,546 INFO  ExportHelperExtension.cs: 347 - Creating joint right_front_link
2024-05-08 09:33:35,664 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_front_link failed
2024-05-08 09:33:36,315 INFO  ExportHelperExtension.cs: 347 - Creating joint right_back_link
2024-05-08 09:33:36,436 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child right_back_link failed
2024-05-08 09:33:37,052 INFO  ExportHelperExtension.cs: 347 - Creating joint left_back_link
2024-05-08 09:33:37,171 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child left_back_link failed
2024-05-08 09:33:37,813 INFO  ExportHelperExtension.cs: 347 - Creating joint camera_link
2024-05-08 09:33:37,813 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child camera_link failed
2024-05-08 09:34:48,287 INFO  ExportHelperExtension.cs: 347 - Creating joint lidar_link
2024-05-08 09:34:48,461 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lidar_link failed
2024-05-08 09:34:49,201 INFO  ExportHelperExtension.cs: 347 - Creating joint imu_link
2024-05-08 09:34:49,202 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child imu_link failed
2024-05-08 09:34:49,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from IRON-X PRO TESR THESIS
2024-05-08 09:34:49,495 INFO  ExportHelperExtension.cs: 1136 - Found 357 in IRON-X PRO TESR THESIS
2024-05-08 09:34:49,496 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [CoordSys] in IRON-X PRO TESR THESIS
2024-05-08 09:34:49,496 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-08 09:34:49,497 INFO  ExportHelperExtension.cs: 1160 - 121 components to check
2024-05-08 09:34:49,497 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hex_Spacer_3x6mm-1
2024-05-08 09:34:49,498 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Hex_Spacer_3x6mm-1
2024-05-08 09:34:49,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hex_Spacer_3x6mm-1
2024-05-08 09:34:49,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-1
2024-05-08 09:34:49,498 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-1
2024-05-08 09:34:49,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-1
2024-05-08 09:34:49,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-2
2024-05-08 09:34:49,499 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-2
2024-05-08 09:34:49,500 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-2
2024-05-08 09:34:49,500 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hex_Spacer_3x40mm-1
2024-05-08 09:34:49,500 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Hex_Spacer_3x40mm-1
2024-05-08 09:34:49,501 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hex_Spacer_3x40mm-1
2024-05-08 09:34:49,501 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-12
2024-05-08 09:34:49,501 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-12
2024-05-08 09:34:49,501 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-12
2024-05-08 09:34:49,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-2
2024-05-08 09:34:49,502 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-2
2024-05-08 09:34:49,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-2
2024-05-08 09:34:49,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hex_Spacer_3x40mm-2
2024-05-08 09:34:49,503 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Hex_Spacer_3x40mm-2
2024-05-08 09:34:49,503 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hex_Spacer_3x40mm-2
2024-05-08 09:34:49,503 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hex_Spacer_3x40mm-3
2024-05-08 09:34:49,504 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Hex_Spacer_3x40mm-3
2024-05-08 09:34:49,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hex_Spacer_3x40mm-3
2024-05-08 09:34:49,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-3
2024-05-08 09:34:49,504 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-3
2024-05-08 09:34:49,505 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-3
2024-05-08 09:34:49,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-2
2024-05-08 09:34:49,505 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-2
2024-05-08 09:34:49,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-2
2024-05-08 09:34:49,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hex_Spacer_3x6mm-3
2024-05-08 09:34:49,506 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Hex_Spacer_3x6mm-3
2024-05-08 09:34:49,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hex_Spacer_3x6mm-3
2024-05-08 09:34:49,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-1
2024-05-08 09:34:49,507 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-1
2024-05-08 09:34:49,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 8 Hex SHCS -- 8NHX-1
2024-05-08 09:34:49,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-6
2024-05-08 09:34:49,508 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-6
2024-05-08 09:34:49,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-6
2024-05-08 09:34:49,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-8
2024-05-08 09:34:49,509 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-8
2024-05-08 09:34:49,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-8
2024-05-08 09:34:49,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base 2 (Acrylic)-1
2024-05-08 09:34:49,510 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base 2 (Acrylic)-1
2024-05-08 09:34:49,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base 2 (Acrylic)-1
2024-05-08 09:34:49,510 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Frame 1-2
2024-05-08 09:34:49,510 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Frame 1-2
2024-05-08 09:34:49,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Frame 1-2
2024-05-08 09:34:49,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-13
2024-05-08 09:34:49,511 INFO  ExportHelperExtension.cs: 1136 - Found 24 in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-13
2024-05-08 09:34:49,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-13
2024-05-08 09:34:49,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from socket head cap screw_am_B18.3.1M - 2.5 x 0.45 x 4 Hex SHCS -- 4NHX-14
